prompt_id,cohort,layer,olmo_score
18,rheumatoid_arthritis,8,3.096647560596466e-08
18,rheumatoid_arthritis,9,1.0011717677116394e-08
18,rheumatoid_arthritis,10,3.5157427191734314e-08
18,rheumatoid_arthritis,11,1.0617077350616456e-07
18,rheumatoid_arthritis,12,1.0011717677116394e-08
18,rheumatoid_arthritis,13,-9.662471711635591e-09
18,rheumatoid_arthritis,14,0.0
18,rheumatoid_arthritis,15,4.6566128730773926e-09
18,rheumatoid_arthritis,16,-2.3283064365386963e-09
18,rheumatoid_arthritis,17,-2.3283064365386963e-09
18,rheumatoid_arthritis,18,1.6987323760986328e-06
18,rheumatoid_arthritis,19,-6.170012056827545e-09
18,rheumatoid_arthritis,20,-9.546056389808656e-09
18,rheumatoid_arthritis,21,6.798654794692993e-08
18,rheumatoid_arthritis,22,-1.478474587202072e-08
18,rheumatoid_arthritis,23,-1.885928213596344e-08
18,rheumatoid_arthritis,24,1.0011717677116394e-08
18,rheumatoid_arthritis,25,2.3050233721733093e-08
18,rheumatoid_arthritis,26,-6.984919309616089e-09
18,rheumatoid_arthritis,27,1.0011717677116394e-08
18,rheumatoid_arthritis,28,0.0
18,rheumatoid_arthritis,29,0.0
18,rheumatoid_arthritis,30,0.0
18,rheumatoid_arthritis,31,0.0
18,sarcoidosis,1,
18,sarcoidosis,2,
18,sarcoidosis,3,
18,sarcoidosis,4,
18,sarcoidosis,5,
18,sarcoidosis,6,
18,sarcoidosis,7,
18,sarcoidosis,8,
18,sarcoidosis,9,
18,sarcoidosis,10,
18,sarcoidosis,11,
18,sarcoidosis,12,
18,sarcoidosis,13,
18,sarcoidosis,14,
18,sarcoidosis,15,
18,sarcoidosis,16,
18,sarcoidosis,17,
18,sarcoidosis,18,
18,sarcoidosis,19,
18,sarcoidosis,20,
18,sarcoidosis,21,
18,sarcoidosis,22,
18,sarcoidosis,23,
18,sarcoidosis,24,
18,sarcoidosis,25,
18,sarcoidosis,26,
18,sarcoidosis,27,
18,sarcoidosis,28,
18,sarcoidosis,29,
18,sarcoidosis,30,
18,sarcoidosis,31,
19,asthma,1,5.900859832763672e-06
19,asthma,2,-1.877546310424805e-06
19,asthma,3,9.5367431640625e-07
19,asthma,4,8.761882781982422e-06
19,asthma,5,-1.2814998626708984e-06
19,asthma,6,-1.475214958190918e-06
19,asthma,7,1.6987323760986328e-06
19,asthma,8,1.6987323760986328e-06
19,asthma,9,7.331371307373047e-06
19,asthma,10,8.106231689453125e-06
19,asthma,11,2.2411346435546875e-05
19,asthma,12,-3.0994415283203125e-06
19,asthma,13,-1.2814998626708984e-06
19,asthma,14,-3.606081008911133e-06
19,asthma,15,-1.2814998626708984e-06
19,asthma,16,-1.043081283569336e-06
19,asthma,17,1.6987323760986328e-06
19,asthma,18,0.0947265625
19,asthma,19,-2.9802322387695312e-06
19,asthma,20,-3.725290298461914e-06
19,asthma,21,6.914138793945312e-05
19,asthma,22,-4.410743713378906e-06
19,asthma,23,-4.4405460357666016e-06
19,asthma,24,4.0531158447265625e-06
19,asthma,25,1.3887882232666016e-05
19,asthma,26,-3.457069396972656e-06
19,asthma,27,2.562999725341797e-06
19,asthma,28,-2.980232238769531e-07
19,asthma,29,5.960464477539062e-07
19,asthma,30,2.682209014892578e-07
19,asthma,31,0.0
19,depression,1,-1.2293457984924316e-07
19,depression,2,-2.7567148208618164e-07
19,depression,3,-9.499490261077881e-08
19,depression,4,-2.4400651454925537e-07
19,depression,5,-1.788139343261719e-07
19,depression,6,2.9802322387695312e-08
19,depression,7,-1.2479722499847412e-07
19,depression,8,3.539025783538819e-07
19,depression,9,-1.5087425708770752e-07
19,depression,10,0.0
19,depression,11,1.1473894119262695e-06
19,depression,12,-6.705522537231445e-08
19,depression,13,1.564621925354004e-07
19,depression,14,-2.942979335784912e-07
19,depression,15,-2.4028122425079346e-07
19,depression,16,-9.685754776000977e-08
19,depression,17,-3.725290298461914e-08
19,depression,18,0.0001535415649414
19,depression,19,-2.589076757431031e-07
19,depression,20,-3.091990947723389e-07
19,depression,21,3.56137752532959e-06
19,depression,22,-4.246830940246582e-07
19,depression,23,-4.731118679046631e-07
19,depression,24,4.135072231292725e-07
19,depression,25,1.6391277313232422e-06
19,depression,26,-2.775341272354126e-07
19,depression,27,2.048909664154053e-07
19,depression,28,3.3527612686157227e-08
19,depression,29,-3.725290298461914e-09
19,depression,30,-3.725290298461914e-09
19,depression,31,0.0
19,multiple_sclerosis,1,-1.5599653124809265e-08
19,multiple_sclerosis,2,1.6065314412117004e-08
19,multiple_sclerosis,3,2.444721758365631e-08
19,multiple_sclerosis,4,3.9581209421157844e-08
19,multiple_sclerosis,5,1.825392246246338e-07
19,multiple_sclerosis,6,3.4924596548080444e-08
19,multiple_sclerosis,7,6.752088665962219e-08
19,multiple_sclerosis,8,4.98257577419281e-08
19,multiple_sclerosis,9,2.700835466384888e-08
19,multiple_sclerosis,10,1.4668330550193788e-08
19,multiple_sclerosis,11,2.3050233721733093e-08
19,multiple_sclerosis,12,-7.683411240577698e-09
19,multiple_sclerosis,13,-9.313225746154784e-09
19,multiple_sclerosis,14,-3.2596290111541752e-09
19,multiple_sclerosis,15,1.6065314412117004e-08
19,multiple_sclerosis,16,6.798654794692993e-08
19,multiple_sclerosis,17,-9.313225746154783e-10
19,multiple_sclerosis,18,0.0002002716064453
19,multiple_sclerosis,19,-8.614733815193176e-09
19,multiple_sclerosis,20,-1.2456439435482023e-08
19,multiple_sclerosis,21,7.264316082000732e-07
19,multiple_sclerosis,22,-2.211891114711761e-08
19,multiple_sclerosis,23,-1.897569745779037e-08
19,multiple_sclerosis,24,3.5390257835388184e-08
19,multiple_sclerosis,25,1.2293457984924316e-07
19,multiple_sclerosis,26,-1.0943040251731873e-08
19,multiple_sclerosis,27,3.9581209421157844e-08
19,multiple_sclerosis,28,1.164153218269348e-09
19,multiple_sclerosis,29,1.164153218269348e-09
19,multiple_sclerosis,30,0.0
19,multiple_sclerosis,31,0.0
19,rheumatoid_arthritis,1,2.2351741790771484e-08
19,rheumatoid_arthritis,2,-6.5192580223083504e-09
19,rheumatoid_arthritis,3,-1.862645149230957e-08
19,rheumatoid_arthritis,4,-4.656612873077393e-10
19,rheumatoid_arthritis,5,0.0
19,rheumatoid_arthritis,6,-6.984919309616089e-09
19,rheumatoid_arthritis,7,2.2351741790771484e-08
19,rheumatoid_arthritis,8,7.078051567077638e-08
19,rheumatoid_arthritis,9,0.0
19,rheumatoid_arthritis,10,5.0291419029235846e-08
19,rheumatoid_arthritis,11,2.980232238769531e-07
19,rheumatoid_arthritis,12,6.05359673500061e-08
19,rheumatoid_arthritis,13,-1.30385160446167e-08
19,rheumatoid_arthritis,14,-2.9336661100387573e-08
19,rheumatoid_arthritis,15,-1.30385160446167e-08
19,rheumatoid_arthritis,16,4.656612873077393e-10
19,rheumatoid_arthritis,17,-6.5192580223083504e-09
19,rheumatoid_arthritis,18,2.562999725341797e-06
19,rheumatoid_arthritis,19,-2.421438694000244e-08
19,rheumatoid_arthritis,20,-4.0978193283081055e-08
19,rheumatoid_arthritis,21,3.241002559661865e-07
19,rheumatoid_arthritis,22,-5.634501576423646e-08
19,rheumatoid_arthritis,23,-6.100162863731384e-08
19,rheumatoid_arthritis,24,4.936009645462036e-08
19,rheumatoid_arthritis,25,1.210719347000122e-07
19,rheumatoid_arthritis,26,-2.9336661100387573e-08
19,rheumatoid_arthritis,27,5.0291419029235846e-08
19,rheumatoid_arthritis,28,0.0
19,rheumatoid_arthritis,29,6.984919309616089e-09
19,rheumatoid_arthritis,30,6.984919309616089e-09
19,rheumatoid_arthritis,31,0.0
19,sarcoidosis,1,
19,sarcoidosis,2,
19,sarcoidosis,3,
19,sarcoidosis,4,
19,sarcoidosis,5,
19,sarcoidosis,6,
19,sarcoidosis,7,
19,sarcoidosis,8,
19,sarcoidosis,9,
19,sarcoidosis,10,
19,sarcoidosis,11,
19,sarcoidosis,12,
19,sarcoidosis,13,
19,sarcoidosis,14,
19,sarcoidosis,15,
19,sarcoidosis,16,
19,sarcoidosis,17,
19,sarcoidosis,18,
19,sarcoidosis,19,
19,sarcoidosis,20,
19,sarcoidosis,21,
19,sarcoidosis,22,
19,sarcoidosis,23,
19,sarcoidosis,24,
19,sarcoidosis,25,
19,sarcoidosis,26,
19,sarcoidosis,27,
19,sarcoidosis,28,
19,sarcoidosis,29,
19,sarcoidosis,30,
19,sarcoidosis,31,
20,asthma,1,2.169981598854065e-07
20,asthma,2,2.5145709514617923e-08
20,asthma,3,1.4435499906539917e-07
20,asthma,4,2.3245811462402344e-06
20,asthma,5,-6.05359673500061e-08
20,asthma,6,2.7194619178771973e-07
20,asthma,7,2.60770320892334e-08
20,asthma,8,1.0710209608078004e-07
20,asthma,9,-3.3527612686157227e-08
20,asthma,10,8.847564458847047e-08
20,asthma,11,4.4330954551696777e-07
20,asthma,12,-9.73232090473175e-08
20,asthma,13,-4.37721610069275e-08
20,asthma,14,-1.0849907994270325e-07
20,asthma,15,-1.0849907994270325e-07
20,asthma,16,0.0
20,asthma,17,1.210719347000122e-08
20,asthma,18,0.0002593994140625
20,asthma,19,-1.2293457984924316e-07
20,asthma,20,-1.424923539161682e-07
20,asthma,21,2.539157867431641e-05
20,asthma,22,-1.3224780559539798e-07
20,asthma,23,-1.601874828338623e-07
20,asthma,24,4.842877388000488e-07
20,asthma,25,6.258487701416016e-07
20,asthma,26,-9.080395102500917e-08
20,asthma,27,7.171183824539186e-08
20,asthma,28,1.210719347000122e-08
20,asthma,29,0.0
20,asthma,30,-9.313225746154783e-10
20,asthma,31,0.0
20,depression,1,-1.341104507446289e-06
20,depression,2,-1.467764377593994e-06
20,depression,3,-7.301568984985352e-07
20,depression,4,2.765655517578125e-05
20,depression,5,1.9371509552001958e-07
20,depression,6,2.4557113647460938e-05
20,depression,7,-1.5124678611755371e-06
20,depression,8,3.3974647521972656e-06
20,depression,9,-1.6614794731140137e-06
20,depression,10,-1.6838312149047852e-06
20,depression,11,1.4603137969970705e-05
20,depression,12,-1.3560056686401367e-06
20,depression,13,8.344650268554688e-07
20,depression,14,-7.82310962677002e-07
20,depression,15,-8.121132850646973e-07
20,depression,16,-1.1473894119262695e-06
20,depression,17,1.3709068298339844e-06
20,depression,18,0.27734375
20,depression,19,-1.1846423149108889e-06
20,depression,20,-1.8328428268432615e-06
20,depression,21,0.0004997253417968
20,depression,22,-2.2351741790771484e-06
20,depression,23,-2.3245811462402344e-06
20,depression,24,2.026557922363281e-06
20,depression,25,2.1457672119140625e-05
20,depression,26,-1.7136335372924805e-06
20,depression,27,-3.8743019104003917e-07
20,depression,28,-1.788139343261719e-07
20,depression,29,2.9802322387695312e-08
20,depression,30,0.0
20,depression,31,0.0
20,multiple_sclerosis,1,-1.1292286217212677e-08
20,multiple_sclerosis,2,1.1781230568885805e-07
20,multiple_sclerosis,3,-8.149072527885436e-10
20,multiple_sclerosis,4,4.6100467443466187e-08
20,multiple_sclerosis,5,2.2817403078079224e-08
20,multiple_sclerosis,6,6.752088665962219e-09
20,multiple_sclerosis,7,1.164153218269348e-09
20,multiple_sclerosis,8,3.771856427192688e-08
20,multiple_sclerosis,9,2.5145709514617923e-08
20,multiple_sclerosis,10,1.30385160446167e-08
20,multiple_sclerosis,11,-7.916241884231567e-09
20,multiple_sclerosis,12,-6.752088665962219e-09
20,multiple_sclerosis,13,-7.334165275096893e-09
20,multiple_sclerosis,14,-1.2922100722789764e-08
20,multiple_sclerosis,15,2.7939677238464355e-09
20,multiple_sclerosis,16,3.026798367500305e-08
20,multiple_sclerosis,17,1.3504177331924438e-08
20,multiple_sclerosis,18,1.96695327758789e-06
20,multiple_sclerosis,19,-2.7939677238464355e-09
20,multiple_sclerosis,20,-9.080395102500916e-09
20,multiple_sclerosis,21,3.8929283618927e-07
20,multiple_sclerosis,22,-6.5192580223083504e-09
20,multiple_sclerosis,23,-9.778887033462524e-09
20,multiple_sclerosis,24,1.30385160446167e-08
20,multiple_sclerosis,25,8.242204785346986e-08
20,multiple_sclerosis,26,2.0954757928848267e-09
20,multiple_sclerosis,27,1.6530975699424744e-08
20,multiple_sclerosis,28,3.492459654808044e-09
20,multiple_sclerosis,29,1.746229827404022e-09
20,multiple_sclerosis,30,0.0
20,multiple_sclerosis,31,0.0
20,rheumatoid_arthritis,1,4.37721610069275e-08
20,rheumatoid_arthritis,2,-1.816079020500183e-08
20,rheumatoid_arthritis,3,4.0046870708465576e-08
20,rheumatoid_arthritis,4,7.450580596923828e-09
20,rheumatoid_arthritis,5,-1.1175870895385742e-08
20,rheumatoid_arthritis,6,-1.3969838619232178e-09
20,rheumatoid_arthritis,7,-3.14321368932724e-08
20,rheumatoid_arthritis,8,2.3283064365386963e-09
20,rheumatoid_arthritis,9,-9.313225746154783e-10
20,rheumatoid_arthritis,10,4.6566128730773926e-08
20,rheumatoid_arthritis,11,1.7695128917694092e-08
20,rheumatoid_arthritis,12,9.313225746154783e-10
20,rheumatoid_arthritis,13,-2.3283064365386963e-09
20,rheumatoid_arthritis,14,-5.122274160385132e-09
20,rheumatoid_arthritis,15,-6.5192580223083504e-09
20,rheumatoid_arthritis,16,-1.0710209608078005e-08
20,rheumatoid_arthritis,17,-1.3504177331924438e-08
20,rheumatoid_arthritis,18,6.146728992462158e-08
20,rheumatoid_arthritis,19,-5.122274160385132e-09
20,rheumatoid_arthritis,20,-1.5832483768463135e-08
20,rheumatoid_arthritis,21,7.450580596923828e-08
20,rheumatoid_arthritis,22,-2.2351741790771484e-08
20,rheumatoid_arthritis,23,-3.026798367500305e-08
20,rheumatoid_arthritis,24,7.916241884231567e-09
20,rheumatoid_arthritis,25,2.142041921615601e-08
20,rheumatoid_arthritis,26,-1.4901161193847656e-08
20,rheumatoid_arthritis,27,3.2596290111541752e-09
20,rheumatoid_arthritis,28,-6.5192580223083504e-09
20,rheumatoid_arthritis,29,-8.847564458847046e-09
20,rheumatoid_arthritis,30,-2.7939677238464355e-09
20,rheumatoid_arthritis,31,0.0
20,sarcoidosis,1,
20,sarcoidosis,2,
20,sarcoidosis,3,
20,sarcoidosis,4,
20,sarcoidosis,5,
20,sarcoidosis,6,
20,sarcoidosis,7,
20,sarcoidosis,8,
20,sarcoidosis,9,
20,sarcoidosis,10,
20,sarcoidosis,11,
20,sarcoidosis,12,
20,sarcoidosis,13,
20,sarcoidosis,14,
20,sarcoidosis,15,
20,sarcoidosis,16,
20,sarcoidosis,17,
20,sarcoidosis,18,
20,sarcoidosis,19,
20,sarcoidosis,20,
20,sarcoidosis,21,
20,sarcoidosis,22,
20,sarcoidosis,23,
20,sarcoidosis,24,
20,sarcoidosis,25,
20,sarcoidosis,26,
20,sarcoidosis,27,
20,sarcoidosis,28,
20,sarcoidosis,29,
20,sarcoidosis,30,
20,sarcoidosis,31,
21,asthma,1,0.0
21,asthma,2,-4.0531158447265625e-06
21,asthma,3,-1.6093254089355469e-06
21,asthma,4,8.940696716308594e-06
21,asthma,5,-1.96695327758789e-06
21,asthma,6,-2.9802322387695312e-08
21,asthma,7,5.513429641723633e-06
21,asthma,8,4.00543212890625e-05
21,asthma,9,-2.264976501464844e-06
21,asthma,10,1.132488250732422e-05
21,asthma,11,6.628036499023438e-05
21,asthma,12,-5.304813385009766e-06
21,asthma,13,-2.264976501464844e-06
21,asthma,14,-5.424022674560547e-06
21,asthma,15,-4.0531158447265625e-06
21,asthma,16,-4.887580871582031e-06
21,asthma,17,-2.86102294921875e-06
21,asthma,18,0.01080322265625
21,asthma,19,-4.0531158447265625e-06
21,asthma,20,-5.990266799926758e-06
21,asthma,21,2.7298927307128903e-05
21,asthma,22,-6.735324859619141e-06
21,asthma,23,-6.943941116333008e-06
21,asthma,24,1.0132789611816406e-05
21,asthma,25,4.649162292480469e-05
21,asthma,26,-5.185604095458984e-06
21,asthma,27,0.0
21,asthma,28,0.0
21,asthma,29,0.0
21,asthma,30,0.0
21,asthma,31,0.0
21,depression,1,-6.51925802230835e-08
21,depression,2,-1.4901161193847656e-07
21,depression,3,1.862645149230957e-09
21,depression,4,-2.2165477275848389e-07
21,depression,5,-1.5087425708770752e-07
21,depression,6,7.82310962677002e-08
21,depression,7,3.781169652938843e-07
21,depression,8,4.265457391738892e-07
21,depression,9,-1.6298145055770877e-07
21,depression,10,2.60770320892334e-08
21,depression,11,8.642673492431641e-07
21,depression,12,-2.2351741790771484e-08
21,depression,13,7.82310962677002e-08
21,depression,14,-1.6298145055770877e-07
21,depression,15,-4.6566128730773926e-08
21,depression,16,-1.6298145055770877e-07
21,depression,17,5.21540641784668e-08
21,depression,18,0.0005378723144531
21,depression,19,-1.7601996660232547e-07
21,depression,20,-2.2165477275848389e-07
21,depression,21,3.0100345611572266e-06
21,depression,22,-3.203749656677246e-07
21,depression,23,-3.241002559661865e-07
21,depression,24,4.265457391738892e-07
21,depression,25,1.6763806343078611e-06
21,depression,26,-2.002343535423279e-07
21,depression,27,1.0989606380462646e-07
21,depression,28,-2.2351741790771484e-08
21,depression,29,0.0
21,depression,30,0.0
21,depression,31,0.0
21,multiple_sclerosis,1,-1.5832483768463135e-08
21,multiple_sclerosis,2,-1.6996636986732483e-08
21,multiple_sclerosis,3,-6.05359673500061e-09
21,multiple_sclerosis,4,1.5366822481155396e-08
21,multiple_sclerosis,5,8.7544322013855e-08
21,multiple_sclerosis,6,2.3748725652694705e-08
21,multiple_sclerosis,7,9.033828973770143e-08
21,multiple_sclerosis,8,7.264316082000732e-08
21,multiple_sclerosis,9,3.4924596548080444e-08
21,multiple_sclerosis,10,9.778887033462524e-09
21,multiple_sclerosis,11,-2.561137080192566e-09
21,multiple_sclerosis,12,-1.30385160446167e-08
21,multiple_sclerosis,13,-1.83936208486557e-08
21,multiple_sclerosis,14,-1.0477378964424132e-08
21,multiple_sclerosis,15,4.0046870708465576e-08
21,multiple_sclerosis,16,5.6810677051544196e-08
21,multiple_sclerosis,17,3.119930624961853e-08
21,multiple_sclerosis,18,4.857778549194336e-06
21,multiple_sclerosis,19,-2.3283064365386963e-10
21,multiple_sclerosis,20,-2.5145709514617923e-08
21,multiple_sclerosis,21,4.600733518600464e-07
21,multiple_sclerosis,22,-2.398155629634857e-08
21,multiple_sclerosis,23,-2.07219272851944e-08
21,multiple_sclerosis,24,3.3993273973464966e-08
21,multiple_sclerosis,25,1.862645149230957e-07
21,multiple_sclerosis,26,-1.6996636986732483e-08
21,multiple_sclerosis,27,5.7276338338851935e-08
21,multiple_sclerosis,28,0.0
21,multiple_sclerosis,29,-1.862645149230957e-09
21,multiple_sclerosis,30,0.0
21,multiple_sclerosis,31,0.0
21,rheumatoid_arthritis,1,1.6763806343078613e-08
21,rheumatoid_arthritis,2,-9.12696123123169e-08
21,rheumatoid_arthritis,3,8.009374141693115e-08
21,rheumatoid_arthritis,4,1.0617077350616456e-07
21,rheumatoid_arthritis,5,5.7741999626159675e-08
21,rheumatoid_arthritis,6,-3.5390257835388184e-08
21,rheumatoid_arthritis,7,8.195638656616212e-08
21,rheumatoid_arthritis,8,1.5832483768463137e-07
21,rheumatoid_arthritis,9,-1.862645149230957e-08
21,rheumatoid_arthritis,10,1.043081283569336e-07
21,rheumatoid_arthritis,11,5.550682544708252e-07
21,rheumatoid_arthritis,12,1.0803341865539553e-07
21,rheumatoid_arthritis,13,-3.3527612686157227e-08
21,rheumatoid_arthritis,14,-5.0291419029235846e-08
21,rheumatoid_arthritis,15,3.3527612686157227e-08
21,rheumatoid_arthritis,16,5.960464477539064e-08
21,rheumatoid_arthritis,17,3.725290298461914e-08
21,rheumatoid_arthritis,18,3.516674041748047e-06
21,rheumatoid_arthritis,19,-6.612390279769897e-08
21,rheumatoid_arthritis,20,-1.043081283569336e-07
21,rheumatoid_arthritis,21,4.544854164123535e-07
21,rheumatoid_arthritis,22,-1.4528632164001465e-07
21,rheumatoid_arthritis,23,-1.4156103134155273e-07
21,rheumatoid_arthritis,24,1.30385160446167e-07
21,rheumatoid_arthritis,25,3.5762786865234375e-07
21,rheumatoid_arthritis,26,-6.612390279769897e-08
21,rheumatoid_arthritis,27,1.30385160446167e-07
21,rheumatoid_arthritis,28,1.862645149230957e-08
21,rheumatoid_arthritis,29,1.862645149230957e-08
21,rheumatoid_arthritis,30,0.0
21,rheumatoid_arthritis,31,0.0
21,sarcoidosis,1,
21,sarcoidosis,2,
21,sarcoidosis,3,
21,sarcoidosis,4,
21,sarcoidosis,5,
21,sarcoidosis,6,
21,sarcoidosis,7,
21,sarcoidosis,8,
21,sarcoidosis,9,
21,sarcoidosis,10,
21,sarcoidosis,11,
21,sarcoidosis,12,
21,sarcoidosis,13,
21,sarcoidosis,14,
21,sarcoidosis,15,
21,sarcoidosis,16,
21,sarcoidosis,17,
21,sarcoidosis,18,
21,sarcoidosis,19,
21,sarcoidosis,20,
21,sarcoidosis,21,
21,sarcoidosis,22,
21,sarcoidosis,23,
21,sarcoidosis,24,
21,sarcoidosis,25,
21,sarcoidosis,26,
21,sarcoidosis,27,
21,sarcoidosis,28,
21,sarcoidosis,29,
21,sarcoidosis,30,
21,sarcoidosis,31,
22,asthma,1,-2.384185791015625e-05
22,asthma,2,-0.0001029968261718
22,asthma,3,9.632110595703124e-05
22,asthma,4,0.0002145767211914
22,asthma,5,-9.918212890625e-05
22,asthma,6,-1.1444091796875e-05
22,asthma,7,-9.965896606445312e-05
22,asthma,8,0.0011672973632812
22,asthma,9,-0.000101089477539
22,asthma,10,0.0017852783203125
22,asthma,11,0.0006370544433593
22,asthma,12,-0.0001192092895507
22,asthma,13,-7.390975952148438e-05
22,asthma,14,-5.14984130859375e-05
22,asthma,15,-6.437301635742188e-05
22,asthma,16,-0.0001087188720703
22,asthma,17,7.62939453125e-06
22,asthma,18,0.9375
22,asthma,19,-0.0001063346862792
22,asthma,20,-0.0001258850097656
22,asthma,21,0.005340576171875
22,asthma,22,-0.0001401901245117
22,asthma,23,-0.0001401901245117
22,asthma,24,0.0003890991210937
22,asthma,25,0.002410888671875
22,asthma,26,-0.0001215934753417
22,asthma,27,0.0001821517944335
22,asthma,28,0.0
22,asthma,29,-6.67572021484375e-06
22,asthma,30,0.0
22,asthma,31,0.0
22,depression,1,8.940696716308595e-08
22,depression,2,-1.2516975402832031e-06
22,depression,3,2.014636993408203e-05
22,depression,4,-2.9802322387695312e-08
22,depression,5,-1.7434358596801758e-06
22,depression,6,-1.0579824447631836e-06
22,depression,7,-1.4826655387878418e-06
22,depression,8,4.976987838745117e-06
22,depression,9,-1.6987323760986328e-06
22,depression,10,1.087784767150879e-06
22,depression,11,3.993511199951172e-06
22,depression,12,-8.121132850646973e-07
22,depression,13,8.642673492431641e-07
22,depression,14,8.940696716308595e-08
22,depression,15,4.76837158203125e-07
22,depression,16,-1.4901161193847656e-06
22,depression,17,3.993511199951172e-06
22,depression,18,0.57421875
22,depression,19,-1.6987323760986328e-06
22,depression,20,-1.8253922462463377e-06
22,depression,21,3.1948089599609375e-05
22,depression,22,-2.3543834686279297e-06
22,depression,23,-2.428889274597168e-06
22,depression,24,2.8908252716064453e-06
22,depression,25,2.646446228027344e-05
22,depression,26,-1.5944242477416992e-06
22,depression,27,3.427267074584961e-07
22,depression,28,-1.4901161193847656e-08
22,depression,29,0.0
22,depression,30,-8.940696716308595e-08
22,depression,31,0.0
22,multiple_sclerosis,1,-1.6670674085617065e-07
22,multiple_sclerosis,2,2.9802322387695312e-06
22,multiple_sclerosis,3,1.1861324310302734e-05
22,multiple_sclerosis,4,4.265457391738892e-07
22,multiple_sclerosis,5,3.4458935260772705e-07
22,multiple_sclerosis,6,7.264316082000732e-08
22,multiple_sclerosis,7,1.396983861923218e-07
22,multiple_sclerosis,8,3.781169652938843e-07
22,multiple_sclerosis,9,2.4400651454925537e-07
22,multiple_sclerosis,10,8.270144462585449e-07
22,multiple_sclerosis,11,6.51925802230835e-08
22,multiple_sclerosis,12,-4.936009645462036e-08
22,multiple_sclerosis,13,-1.4621764421463013e-07
22,multiple_sclerosis,14,-1.1175870895385744e-07
22,multiple_sclerosis,15,1.8440186977386477e-07
22,multiple_sclerosis,16,2.1792948246002203e-07
22,multiple_sclerosis,17,1.341104507446289e-07
22,multiple_sclerosis,18,0.00299072265625
22,multiple_sclerosis,19,-4.0978193283081055e-08
22,multiple_sclerosis,20,-2.0489096641540527e-08
22,multiple_sclerosis,21,8.106231689453125e-06
22,multiple_sclerosis,22,-1.387670636177063e-07
22,multiple_sclerosis,23,-1.210719347000122e-07
22,multiple_sclerosis,24,2.291053533554077e-07
22,multiple_sclerosis,25,2.250075340270996e-06
22,multiple_sclerosis,26,-1.0803341865539553e-07
22,multiple_sclerosis,27,3.334134817123413e-07
22,multiple_sclerosis,28,-9.313225746154784e-09
22,multiple_sclerosis,29,0.0
22,multiple_sclerosis,30,-3.725290298461914e-09
22,multiple_sclerosis,31,0.0
22,rheumatoid_arthritis,1,5.960464477539063e-06
22,rheumatoid_arthritis,2,-5.513429641723633e-06
22,rheumatoid_arthritis,3,4.434585571289063e-05
22,rheumatoid_arthritis,4,-3.635883331298828e-06
22,rheumatoid_arthritis,5,-2.592802047729492e-06
22,rheumatoid_arthritis,6,-2.6226043701171875e-06
22,rheumatoid_arthritis,7,-7.301568984985351e-06
22,rheumatoid_arthritis,8,7.331371307373047e-06
22,rheumatoid_arthritis,9,-1.96695327758789e-06
22,rheumatoid_arthritis,10,3.170967102050781e-05
22,rheumatoid_arthritis,11,5.698204040527344e-05
22,rheumatoid_arthritis,12,1.788139343261719e-07
22,rheumatoid_arthritis,13,-2.980232238769531e-07
22,rheumatoid_arthritis,14,2.086162567138672e-06
22,rheumatoid_arthritis,15,1.2934207916259766e-05
22,rheumatoid_arthritis,16,-2.3245811462402344e-06
22,rheumatoid_arthritis,17,-8.344650268554688e-07
22,rheumatoid_arthritis,18,0.0014877319335937
22,rheumatoid_arthritis,19,-1.2814998626708984e-06
22,rheumatoid_arthritis,20,-3.874301910400391e-06
22,rheumatoid_arthritis,21,3.0040740966796875e-05
22,rheumatoid_arthritis,22,-6.020069122314453e-06
22,rheumatoid_arthritis,23,-6.139278411865234e-06
22,rheumatoid_arthritis,24,1.6093254089355469e-06
22,rheumatoid_arthritis,25,8.165836334228516e-06
22,rheumatoid_arthritis,26,-3.30805778503418e-06
22,rheumatoid_arthritis,27,2.86102294921875e-06
22,rheumatoid_arthritis,28,1.1920928955078125e-07
22,rheumatoid_arthritis,29,-5.960464477539064e-08
22,rheumatoid_arthritis,30,-2.980232238769531e-07
22,rheumatoid_arthritis,31,0.0
22,sarcoidosis,1,
22,sarcoidosis,2,
22,sarcoidosis,3,
22,sarcoidosis,4,
22,sarcoidosis,5,
22,sarcoidosis,6,
22,sarcoidosis,7,
22,sarcoidosis,8,
22,sarcoidosis,9,
22,sarcoidosis,10,
22,sarcoidosis,11,
22,sarcoidosis,12,
22,sarcoidosis,13,
22,sarcoidosis,14,
22,sarcoidosis,15,
22,sarcoidosis,16,
22,sarcoidosis,17,
22,sarcoidosis,18,
22,sarcoidosis,19,
22,sarcoidosis,20,
22,sarcoidosis,21,
22,sarcoidosis,22,
22,sarcoidosis,23,
22,sarcoidosis,24,
22,sarcoidosis,25,
22,sarcoidosis,26,
22,sarcoidosis,27,
22,sarcoidosis,28,
22,sarcoidosis,29,
22,sarcoidosis,30,
22,sarcoidosis,31,
23,asthma,1,1.2442469596862793e-06
23,asthma,2,-4.470348358154297e-07
23,asthma,3,5.289912223815918e-07
23,asthma,4,1.5974044799804688e-05
23,asthma,5,-6.109476089477539e-07
23,asthma,6,-8.195638656616212e-08
23,asthma,7,2.9802322387695312e-06
23,asthma,8,1.996755599975586e-06
23,asthma,9,4.097819328308106e-07
23,asthma,10,5.289912223815918e-07
23,asthma,11,2.7298927307128903e-05
23,asthma,12,-1.0654330253601074e-06
